"sen_id";"sen_hash";"sen_quotes";"sen_maj";"sen_words";"sen_sentence";"sen_en_p";"sen_en_o";"sen_en_full";"sen_checked";"sen_checked_date"
"3750";"d9741e120012d3871e37a2d3a1c7723e";"0";"0";"8";"Les eurodéputés sont élus pour cinq ans renouvelables";"0";"0";"0";"1";"2019-07-10 16:53:36"
"3751";"923c67509923f7b5b174ca4d98fdfa43";"0";"0";"11";"Les gens ont envie d’être stimulés, impliqués, de ressentir de l’impatience";"0";"0";"0";"1";"2019-07-10 16:53:35"
"3752";"8434ec064eb2f04aa38a1460d74fa181";"0";"0";"26";"Si je vais dans une boutique et que je sais que dans trois semaines j’y trouverai les mêmes produits, je n’aurai probablement pas envie d’y retourner";"0";"0";"0";"1";"2019-07-10 16:53:32"
"3753";"a8e3676331e3228ffce5c6034e72cd9a";"0";"0";"10";"L’industrie de la mode est historiquement plutôt blanche et masculine";"0";"0";"0";"1";"2019-07-11 10:21:42"
"3754";"fd4f832739d501c0558bc1fd95680375";"0";"0";"26";"Pendant leur mandat, ils ne peuvent avoir aucune autre fonction dans les institutions ou organes de l’Union européenne, ni être députés ou sénateurs de leur pays";"0";"1";"1";"1";"2019-07-11 10:21:46"
"3755";"eebd4a24ed296bf337955178aae788d8";"0";"0";"11";"Dès lors, que faire des 73 sièges qu’ils occupaient jusque-là ?";"0";"0";"0";"1";"2019-07-11 10:21:50"
"3756";"718afbfe211c6a20650e40ea29f74f8e";"0";"2";"14";"Porté notamment par Emmanuel Macron, un projet de listes transnationales a fait long feu";"1";"1";"1";"1";"2019-07-11 10:21:51"
"3757";"166a0fdc5b63a7855ffbc6e5b32162f5";"0";"2";"28";"La proposition d’attribuer une partie des sièges laissés vacants par le Royaume-Uni à des listes mélangeant plusieurs nationalités a été rejetée en février 2018 par le Parlement européen";"0";"0";"1";"1";"2019-07-09 17:09:39"
"3758";"9e653e3bb600e54cd828e9280a357d6b";"0";"0";"7";"Vous vous sentez comme un outsider ?";"0";"0";"0";"1";"2019-07-11 10:21:52"
"3759";"d7c992b5f886bbfa9a6087ab308d939b";"0";"0";"9";"Non, je ne me sens pas comme un outsider";"0";"0";"0";"1";"2019-07-11 10:21:53"
"3760";"a470dc3ecebdb9ca367bed4e88964506";"0";"0";"10";"Je sais que je suis une femme noire, sans blague";"0";"0";"0";"1";"2019-07-11 10:21:55"
"3761";"ea942911155ecc4e578d613eed832ca9";"0";"1";"17";"Mais je me sens comme un membre de la famille LVMH, c’est comme ça qu’ils me traitent";"0";"1";"1";"1";"2019-07-11 10:21:56"
"3762";"b6841cfbc6577768fec436589a1a1698";"0";"0";"6";"Vous voyez-vous comme un modèle ?";"0";"0";"0";"1";"2019-07-11 10:21:58"
"3763";"9685feba7ddf241c271968035b1705ac";"0";"0";"36";"Pendant des années, j’ai essayé d’échapper à ce statut, j’avais le sentiment d’être une jeune fille qui se cherchait, et donc je n’avais pas envie qu’on prenne exemple sur moi, alors que je faisais des erreurs";"0";"0";"0";"1";"2019-07-11 10:22:01"
"3764";"550ddd6ada872ad1ee3c18c279467992";"0";"0";"12";"Mais j’ai fini par comprendre que ça ne dépendait pas de moi";"0";"0";"0";"1";"2019-07-11 10:22:03"
"3765";"757a1adf8ecbd7c1a33caa4e46f0aea6";"0";"0";"10";"Les gens me regardent, et je dois prendre mes responsabilités";"0";"0";"0";"1";"2019-07-11 10:22:06"
"3766";"238c22427bf2a2b2effb90d1ea04ea1f";"0";"2";"18";"Vous êtes la PDG et la directrice artistique de Fenty, comment faites-vous pour combiner toutes ces fonctions ?";"0";"1";"1";"1";"2019-07-11 13:44:53"
"3767";"827504c7880b84f67a7a719392a0019d";"0";"1";"22";"Chaque année, sur l’île de Djerba, des milliers de juifs tunisiens exilés depuis l’indépendance viennent prier dans la plus vieille synagogue d’Afrique";"0";"0";"1";"1";"2019-07-11 13:45:02"
"3768";"cb421093ff1c0ead66bb1196efc6bb26";"0";"0";"19";"Ces 73 sièges seront ainsi répartis : 46 sièges seront laissés vacants en prévision d’un éventuel élargissement de l’UE";"0";"1";"1";"1";"2019-07-11 13:45:05"
"3770";"9ab1aa896a29bb35549df8faaf478956";"0";"3";"14";"Dans la synagogue de la Ghriba, sur l’île de Djerba, en Tunisie en 2018";"0";"1";"1";"1";"2019-07-10 10:03:49"
"3771";"a9e31809bbbc387409beb2e412fd4941";"0";"1";"28";"Organisé au 33e jour de la Pâque juive, ce pèlerinage coïncide cette année, pour la première fois depuis 1987, avec le mois sacré de jeûne musulman du ramadan";"0";"0";"1";"1";"2019-07-10 10:03:41"
"3772";"d8392ad166b32d214c8428dd57c2bf6b";"0";"1";"34";"Plusieurs centaines de dirigeants politiques, religieux et économiques juifs et musulmans ont dîné ensemble à la rupture du jeûne, mercredi soir, devant la Ghriba, avec des diplomates et des membres de la communauté djerbienne";"0";"1";"1";"1";"2019-07-11 13:45:10"
"3773";"850c4725673cc9e16a8f9813ad7e271d";"0";"0";"25";"Les pèlerins ont défilé mercredi pour prier, allumer des bougies et inscrire leurs vœux sur des œufs, placés ensuite dans une cavité de la synagogue";"0";"0";"0";"1";"2019-07-11 13:28:59"
"3774";"1778682147b118e6cfa78f1c3dd9d11e";"0";"0";"24";"Au milieu des youyous et des chants, certains ont fait bénir fruits secs et boukha – l’alcool de figue local – par les rabbins";"0";"0";"0";"1";"2019-07-11 13:28:57"
"3776";"3401b2b17522ca1aa7dd3349b9d9849b";"0";"1";"12";"Sauf que sortir de l’UE s’avère long et complexe pour le Royaume-Uni";"0";"1";"1";"1";"2019-07-11 13:28:53"
"3778";"97fb078245bbc5ffcc02c13d6eace659";"0";"0";"11";"Au point qu’il est désormais plausible qu’il participe finalement à l’élection";"0";"0";"0";"1";"2019-07-11 13:28:39"
"3779";"b448200efb883f00d974521bc4bd164a";"0";"1";"22";"Ainsi, Londres a pris les mesures légales afin d’organiser un scrutin le 23 mai… dans l’espoir qu’un accord soit voté d’ici là";"0";"1";"1";"1";"2019-07-11 13:28:35"
"3780";"4b148b231e39103fc21a06c31978c095";"0";"0";"12";"Des bureaux de vote ouverts du jeudi au dimanche à 23 heures";"0";"0";"0";"1";"2019-07-11 13:28:30"
"3781";"2a095014c8afcfd5fbae4cbe12ccb0cb";"0";"0";"42";"Mais je fais ce qu’il y a à faire, je cours, je passe pas mal de nuits sans dormir, les membres de mon équipe viennent chez moi pour dîner et on bosse, bosse, bosse, parfois jusqu’à ce que le soleil se lève";"0";"0";"0";"1";"2019-07-11 13:28:28"
"3782";"29bb25dbc4c8fecca6d028dc04d9fe04";"0";"2";"24";"René Trabelsi, voyagiste et co-organisateur du pèlerinage, fils du responsable de la synagogue de la Ghriba, est devenu en novembre 2018 ministre du tourisme";"1";"1";"1";"1";"2019-07-11 10:58:20"
"3783";"af7db3466e49f479fcbfcaae5590dc21";"0";"0";"11";"Même sur la date, l’Europe ne présente pas un front uni";"0";"1";"1";"1";"2019-07-10 10:04:02"
"3784";"a276d74a5d06724bfbe646dcc9bf3b23";"0";"6";"29";"Les Britanniques et les Néerlandais votent les premiers, dès le le jeudi 23 mai, les Irlandais emboîtent le pas le lendemain, suivis des Maltais, des Lettons et des Slovaques";"0";"0";"0";"1";"2019-07-10 10:04:18"
"3785";"9bb88f0f8725dabac61dcad28168662b";"0";"2";"28";"Les Tchèques sont les seuls à disposer de deux jours pour voter, alors que les vingt et un autres pays, dont la France, s’expriment le dimanche 26 mai";"0";"0";"1";"1";"2019-07-11 13:28:25"
"3786";"15d58663e2069c56acc8976014fe0959";"0";"1";"13";"Les derniers bureaux de vote ferment leurs portes à 23 heures en Italie";"0";"0";"1";"1";"2019-07-11 13:45:19"
"3787";"da3ae43eb4ff74355c0821f5c80ca249";"0";"2";"11";"Comment Rihanna et sa marque Fenty secouent le monde du luxe";"1";"1";"1";"1";"2019-07-10 10:04:24"
"3788";"6011da7cc3e04ee764cc019ef418ca88";"0";"0";"12";"Est-il important pour vous d’avoir un regard extérieur sur votre travail ?";"0";"0";"0";"1";"2019-07-11 13:45:22"
"3789";"a13e439c9d9da823d5f5d3148ece3546";"0";"3";"17";"Je travaille main dans la main avec Jahleel Weaver [directeur du style de Fenty] sur ce projet";"1";"1";"1";"1";"2019-07-11 13:46:14"
"3790";"23d82358346c4bc781b5e38af05dc9ca";"0";"0";"23";"Il comprend tout, il a un goût exquis, une culture mode incroyable, et est connecté aux jeunes ; il est mon arme secrète";"0";"0";"0";"1";"2019-07-11 13:46:18"
"3791";"ad447df0739ce471118a090f0074c3e0";"0";"1";"7";"Est-ce intimidant de travailler avec LVMH ?";"0";"1";"1";"1";"2019-07-11 13:46:17"
"3792";"8ecdf2777049a01b5ae19e0806a3eb6f";"0";"0";"7";"Non, je suis juste folle de joie";"0";"0";"0";"1";"2019-07-11 10:53:00"
"3793";"92046e81c552fcd8d738043dd3d824cb";"0";"0";"31";"Honnêtement, je suis encore sous le choc, j’ai du mal à y croire, je m’en rendrai compte quand les produits seront en ligne et que les clients se connecteront au site";"0";"0";"0";"1";"2019-07-11 10:52:45"
"3794";"7d0c9cbc3a6df256395c491644c04d52";"0";"3";"20";"Il est le premier Tunisien de confession juive à occuper un poste de ministre depuis l’ère de Habib Bourguiba (1957-1987)";"1";"1";"1";"1";"2019-07-11 10:52:38"
"3795";"fe25e639d6b5b129e487686f03b9afec";"0";"0";"11";"En 2002, un attentat-suicide visant la synagogue avait tué 21 personnes";"0";"0";"0";"1";"2019-07-11 10:52:52"
"3796";"8fbc3e861528e0e2c02557b6e214cc57";"0";"0";"27";"Plusieurs centaines de policiers et militaires, accompagnés de tanks et d’hélicoptères sont déployés pour protéger les pèlerins sur l’île, située à 125 km de la frontière libyenne";"0";"0";"0";"1";"2019-07-11 10:39:23"
"3797";"86b7dc10d3efb3d898aba324e0f81db9";"0";"1";"36";"Avec l’amélioration de la sécurité en Tunisie ces dernières années, et la publicité faite au pèlerinage, ce dernier renoue peu à peu avec sa fréquentation d’avant 2002, quand il attirait quelque 8 000 fidèles chaque année";"0";"0";"1";"1";"2019-07-11 10:39:27"
"3800";"5089b01a2edc5819a832c4aa238d42b2";"0";"0";"16";"Jusqu’ici, j’ai été portée par un travail continu et intense pour mener ce projet à bien";"0";"0";"0";"1";"2019-07-11 10:52:53"
"3801";"35b42f6d2ed0f66211b147577ce0253e";"0";"0";"10";"C’est la meilleure chose que j’ai faite dans ma carrière";"0";"0";"0";"1";"2019-07-11 10:52:55"
"3802";"48eb99b783739003678c69ffec52edf5";"0";"0";"5";"A part la musique, évidemment";"0";"0";"0";"1";"2019-07-11 10:52:58"
"3803";"dd509f107e033e5f0c152f6c9c3700ee";"0";"4";"30";"Européennes : Britanniques et Hollandais votent dès le jeudi, mais le scrutin se déroule dimanche dans 21 Etats-membres   Date du scrutin pour désigner les eurodéputés dans chaque pays en 2019";"0";"1";"1";"1";"2019-07-12 08:50:47"
"3804";"2d9824cec87f0750bc56cf3e05a69412";"0";"2";"12";"Electeurs dès 16 ans en Autriche, candidats dépassant 25 ans en Grèce";"0";"0";"1";"1";"2019-07-11 10:53:14"
"3805";"44679c6c4c6a7b8a63e2a2d9971475dd";"0";"2";"9";"Réunion cruciale sur l’avenir du 737 MAX de Boeing";"0";"1";"1";"1";"2019-07-11 10:53:06"
"3806";"c836b0c8cbe07a90503cde7a87394c54";"0";"3";"22";"Le système antidécrochage MCAS, mis en cause après les catastrophes d’Ethiopian airlines et de Lion Air, devrait être au centre des discussions";"0";"1";"1";"1";"2019-07-11 13:46:46"
"3808";"1cd5f632c0707d2a3f2812060691f25f";"0";"5";"24";"Les avions 737 MAX de la compagnie américaine Southwest Airlines immobilisés sur le tarmac de l’aéroport de Victorville, en Californie, le 28 mars 2019";"0";"1";"1";"1";"2019-07-11 13:29:20"
"3811";"5a4bbb86b69a33733547cbff8ebc8be6";"0";"1";"10";"Jusqu’à quand les 737 MAX restera-t-il cloué au sol ?";"0";"0";"1";"1";"2019-07-11 13:47:12"
"3812";"3cc3f73538d4876f92439debb3a0b270";"0";"3";"30";"Cela fait 71 jours que ce modèle de l’avionneur Boeing est immobilisé, interdit de vol suite aux catastrophes aériennes d’Ethiopian airlines et de Lion Air, qui ont fait 346 morts";"0";"1";"1";"1";"2019-07-11 13:47:22"
"3813";"816d10e9a11cd4073b595aa231bad1ae";"0";"1";"26";"La rencontre, qui se tiendra à huis clos, débutera à 9 heures (heure locale) – 16 heures à Paris –, et pourrait durer toute la journée";"0";"0";"1";"1";"2019-07-11 13:47:30"
"3814";"0d697cc68fda47d9690d12cfbc0e45b8";"0";"2";"28";"Elle devrait fournir des indices sur les intentions et le degré de confiance que les autres autorités de l’aviation civile portent encore à Boeing ainsi qu’à la FAA";"0";"1";"1";"1";"2019-07-11 13:47:41"
"3815";"754f3e744c6f92f6e801668c35c4e2f4";"0";"1";"21";"Ni Boeing ni les compagnies aériennes n’ont été conviés à cette réunion à l’issue de laquelle aucune déclaration commune n’est prévue";"0";"1";"1";"1";"2019-07-11 13:47:42"
"3816";"3cbcf627cca5a89d78b3e8ad71cc1fb1";"0";"0";"9";"Une conférence de presse aura lieu en fin d’après-midi";"0";"0";"0";"1";"2019-07-11 13:47:44"
"3818";"569db376da6def18e91e43802c39c645";"0";"1";"15";"Boeing : six questions sur la crise ouverte par les deux crashes du 737 MAX";"0";"1";"1";"1";"2019-07-11 14:35:02"
"3819";"22ae894d52652191c8e4a4686ec1dec2";"0";"3";"18";"Au mois de mars, Boeing avait effectué une mise à jour logicielle du système MCAS du 737 Max";"0";"1";"1";"1";"2019-07-11 13:51:01"
"3820";"b900d3b157330ca5ec14453d6b4d9abd";"0";"2";"21";"Mais les autorités américaines ont annoncé mercredi que Boeing n’avait pas encore formellement soumis le correctif du 737 MAX pour certification";"0";"1";"1";"1";"2019-07-11 13:51:10"
"3821";"2f227c613036df3e9d3f7f08fef9616f";"0";"0";"28";"Une annonce qui intervient alors que l’avionneur avait affirmé la semaine dernière avoir finalisé les changements exigés par l’agence américaine et que le correctif était prêt pour certification";"0";"0";"0";"1";"2019-07-11 13:47:50"
"3822";"f92fa52274393973d88ac20568f9b5ff";"0";"3";"32";"En tout cas, si la majorité électorale est fixée à 18 ans dans la plupart des Etats membres, les jeunes peuvent voter dès l’âge de 16 ans en Autriche et à Malte";"0";"1";"1";"1";"2019-07-11 13:47:59"
"3823";"ef3bda1fc920fa88d05639b89c8d649a";"0";"4";"46";"En revanche, pour être candidat, les règles varient plus fortement : il suffit d’avoir 18 ans dans quinze pays, dont la France, mais il faut attendre 21 ans dans dix autres, 23 ans en Roumanie, et même l’âge de 25 ans en Italie ou en Grèce";"0";"0";"1";"1";"2019-07-11 13:48:09"
"3824";"1cfab091298d82bd63188d46542c4025";"0";"0";"13";"Des quotas de femmes (et d’hommes) imposés sur les listes dans onze pays";"0";"0";"0";"1";"2019-07-10 10:04:46"
"3825";"3737bc6f0bef73fc0d34585d066b25d9";"0";"0";"14";"Les listes françaises, italiennes, belges et luxembourgeoises doivent contenir autant d’hommes que de femmes";"0";"0";"0";"1";"2019-07-10 10:04:47"
"3826";"90b262d0de11f0ad999b6152a39bdc79";"0";"6";"32";"En Espagne, en Slovénie et en Croatie, elles doivent comporter au moins 40 % de candidats de chaque sexe ; en Pologne, 35 % ; en Grèce et au Portugal, 33 %";"0";"0";"1";"1";"2019-07-11 13:48:11"
"3827";"5145f7b0e5086195fbdb4915d5807a85";"0";"1";"18";"Quant à la Roumanie, elle impose au moins une femme – et un homme – sur chaque liste";"0";"0";"1";"1";"2019-07-11 13:48:11"
"3828";"3457d82e62bf64f1ef4d5b77450fd62a";"0";"0";"27";"Certains de ces pays ont assorti ces quotas de mesures devant assurer la présence de femmes en position éligible, mais les sanctions ne sont pas toujours dissuasives";"0";"0";"0";"1";"2019-07-10 10:04:40"
"3829";"85bbc80b9804a9f2dbb61b0bccf80f35";"0";"3";"24";"Si les listes non conformes sont invalidées en Grèce, dans d’autres pays, comme en France et au Luxembourg, les contrevenants ne risquent qu’une amende";"0";"0";"1";"1";"2019-07-11 13:48:13"
"3830";"69554164dbd4a6f35e018af8f37b5146";"0";"0";"10";"Dans dix-huit pays, on peut changer l’ordre de la liste";"0";"0";"0";"1";"2019-07-10 10:04:43"
"3833";"de6eea9f3dda3c15c749d3c3cec7e5e6";"0";"4";"27";"Au vu du retard pris par Boeing, il est difficile, selon M. Elwell, de déterminer quand interviendra la levée de l’interdiction de vol pour le 737 MAX";"1";"1";"1";"1";"2019-07-11 13:48:18"
"3834";"983b5bbe6bc74f1ffba8770f1199a43d";"0";"1";"26";"Jusqu’aux déboires du 737 MAX, un système de réciprocité qui voulait que les autres régulateurs s’en remissent à la certification de l’autorité d’origine avait toujours prévalu";"0";"0";"1";"1";"2019-07-11 13:48:23"
"3835";"736c527c7dd007de346f63fe1c2cc8a1";"0";"2";"33";"Des responsables des autorités de l’aviation de l’Union européenne et du Canada ont expliqué qu’il n’était pas question de faire redécoller le 737 MAX chez eux tant que des questions resteront en suspens";"0";"1";"1";"1";"2019-07-11 13:48:29"
"3850";"b27b0c83fd3e9526d80dc5b2541fcb34";"0";"1";"13";"La crise entre Trump et les démocrates renforce l’hypothèse d’une tentative de destitution";"1";"1";"1";"1";"2019-07-11 13:48:36"
"3851";"d2205107160c8409f31cc830729ef977";"0";"0";"25";"Le président américain a menacé de geler toute forme de collaboration avec les démocrates tant que ces derniers n’auront pas mis fin à leurs investigations";"0";"0";"0";"1";"2019-07-10 10:04:53"
"3853";"9391db20f56fe9eaa6b69298b7bd7203";"0";"6";"21";"Nancy Pelosi s’adresse à la presse, après son rendez-vous avec Donald Trump à la Maison Blanche à Washington, le 22 mai";"1";"1";"1";"1";"2019-07-11 13:48:40"
"3854";"2c31ae46aa4072f830dc91a4892f2752";"0";"2";"29";"Claquements de portes, menaces, dénégations outrées : la crise larvée entre le président des Etats-Unis et les démocrates du Congrès s’est enrichie d’un nouvel épisode spectaculaire, jeudi 22 mai";"0";"1";"1";"1";"2019-07-11 13:51:13"
"3855";"4ba29c30de4f571635db04a92d4e2f05";"0";"0";"21";"Celui-ci a aggravé la défiance entre les deux camps, confrontés plus que jamais à l’hypothèse périlleuse d’une procédure de destitution (impeachment)";"0";"0";"0";"1";"2019-07-11 13:50:44"
"3856";"8d7c0b619e37f2d1b533df6a1a6ac105";"0";"10";"34";"Donald Trump avait invité à la Maison Blanche en fin de matinée la speaker (présidente) de la Chambre, Nancy Pelosi (Californie) et le chef de la minorité sénatoriale Chuck Schumer (Etat de New York)";"1";"1";"1";"1";"2019-07-11 13:50:42"
"3857";"38ea2b48398c24b4272615688e496729";"0";"0";"18";"Il s’agissait d’évoquer le financement d’un vaste projet de modernisation des infrastructures américaines, en souffrance depuis des décennies";"0";"0";"0";"1";"2019-07-11 13:50:39"
"3860";"d967793ee97127fc04e9f2703be93335";"0";"0";"31";"Mais lorsque le président s’est avancé avec un quart d’heure de retard dans la salle de réunion où patientaient ses invités, il n’a été question ni de ponts ni de routes";"0";"0";"0";"1";"2019-07-11 13:50:38"
"3861";"efea6d87594e35aecda1e19b4df13ef0";"0";"3";"35";"Sans saluer personne ni même s’asseoir, Donald Trump a pesté contre la multiplication des enquêtes le visant émanant de la Chambre des représentants – conformément au pouvoir de contrôle de l’exécutif dont dispose cette dernière";"1";"1";"1";"1";"2019-07-11 13:50:28"
